Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,제외 여부,법령 이름,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,예측답,정답여부,모델응답
산업안전기사,2019,1,화학설비위험방지기술,98,메탄이 공기 중에서 연소될 때의 이론혼합비(화학양론조성)는 약 몇 vol% 인가?,text_only,,2.21,4.03,5.76,9.5,4,,,Claude Sonnet 4,282,142,48,60.17,704.99,2.99,43698,5816,49514,중간,N/A,False,"메탄의 완전연소 반응식을 통해 이론혼합비를 계산해보겠습니다.

메탄의 완전연소 반응식:
CH₄ + 2O₂ → CO₂ + 2H₂O

이 반응에서:
- 메탄 1몰당 산소 2"
산업안전기사,2019,1,건설안전기술,114,강관비계 조립시의 준수사항으로 옳지 않은 것은?,text_only,O,비계기둥에는 미끄러지거나 침하하는 것을 방지하기 위하여 밑받침철물을 사용한다.,지상높이 4층 이하 또는 12m 이하인 건축물의 해체 및 조립등의 작업에서만 사용한다.,교차가새로 보강한다.,외줄비계·쌍줄비계 또는 돌출비계에 대해서는 벽이음 및 버팀을 설치한다.,2,,안전보건규칙 59조,Claude Sonnet 4,282,143,48,60.34,708.18,2.99,43939,5821,49760,중간,2,True,2
산업안전기사,2019,2,인간공학 및 시스템안전공학,29,다음과 같은 실내 표면에서 일반적으로 추천반사율의 크기를 맞게 나열한 것은?\n\n㉠ 바닥 ㉡ 천장 ㉢ 가구 ㉣ 벽,text_only,,㉠＜㉣＜㉢＜㉡,㉣＜㉠＜㉡＜㉢,㉠＜㉢＜㉣＜㉡,㉣＜㉡＜㉠＜㉢,3,,,Claude Sonnet 4,282,143,49,60.08,712.75,2.99,44168,5921,50089,중간,N/A,False,"실내 조명 설계에서 각 표면의 일반적인 추천 반사율은 다음과 같습니다:

- 천장(㉡): 70-90% (가장 높음 - 빛을 효과적으로 반사하여 실내 조명 효율 향상)
- 벽(㉣"
산업안전기사,2019,2,기계위험방지기술,43,로울러가 맞물림점의 전방에 개구부의 간격을 30MM로 하여 가드를 설치하고자 한다. 가드의 설치 위치는 맞물림점에서 적어도 얼마의 간격을 유지하여야 하는가?,text_only,O,154mm,160mm,166mm,172mm,2,,KOSHA M-135,Claude Sonnet 4,282,143,50,59.83,716.78,3.0,44328,6021,50349,중간,N/A,False,"이 문제는 로울러 가드 설치에 관한 안전 기준을 묻는 문제입니다.

로울러 가드 설치 기준에 따르면, 개구부 간격과 맞물림점으로부터의 최소 거리는 다음 공식으로 계산됩니다:"
산업안전기사,2019,2,전기위험방지기술,67,정전작업 시 작업 전 조치하여야 할 실무사항으로 틀린 것은?,text_only,O,잔류전하의 방전,단락 접지기구의 철거,검전기에 의한 정전확인,개로개폐기의 잠금 또는 표시,2,,안전보건규칙 319조,Claude Sonnet 4,282,143,51,59.58,720.79,3.0,44475,6121,50596,중간,N/A,False,"2

정전작업 시 작업 전 조치사항에서 단락 접지기구는 철거하는 것이 아니라 **설치**해야 합니다. 단락 접지기구는 작업자의 안전을 위해 설치하는 것이므로, ""철거""라고 한 것이 틀"
산업안전기사,2019,2,화학설비위험방지기술,98,건조설비를 사용하여 작업을 하는 경우에 폭발이나 화재를 예방하기 위하여 준수하여야 하는 사항으로 틀린 것은?,text_only,O,위험물 건조설비를 사용하는 경우에는 미리 내부를 청소하거나 환기 할 것,위험물 건조설비를 사용하여 가열건조하는 건조물은 쉽게 이탈되도록 할 것,고온으로 가열건조한 인화성 액체는 발화의 위험이 없는 온도로 냉각한 후에 격납시킬 것,바깥 면이 현저히 고온이 되는 건조설비에 가까운 장소에는 인화성 액체를 두지 않도록 할 것,2,,안전보건규칙 283조,Claude Sonnet 4,282,144,51,59.75,726.2,3.01,44782,6126,50908,중간,2,True,2
산업안전기사,2019,2,건설안전기술,112,"근로자에게 작업 중 또는 통행 시 전락(轉洛)으로 인하여 근로자가 화상·질식 등의 위험에 처할 우려가 있는 케틀(kettle), 호퍼(hopper), 피트(pit) 등이 있는 경우에 그 위험을 방지하기 위하여 최소 높이 얼마 이상의 울타리를 설치하여야 하는가?",text_only,O,80cm 이상,85cm 이상,90cm 이상,95cm 이상,3,,안전보건규칙 48조,Claude Sonnet 4,282,145,51,59.92,729.0,3.01,45005,6131,51136,중간,3,True,3
산업안전기사,2019,3,안전관리론,17,산업안전보건법령상 관리감독자 대상 정기안전보건 교육의 교육내용으로 옳은 것은?,text_only,O,작업 개시 전 점검에 관한 사항,정리정돈 및 청소에 관한 사항,작업공정의 유해·위험과 재해 예방대책에 관한 사항,기계·기구의 위험성과 작업의 순서 및 동선에 관한 사항,3,,산업안전보건법 시행규칙 별표 5,Claude Sonnet 4,282,146,51,60.08,731.68,3.01,45204,6136,51340,중간,3,True,3
산업안전기사,2019,3,인간공학 및 시스템안전공학,22,산업안전보건법령상 유해·위험방지계획서의 제출 시 첨부하는 서류에 포함되지 않는 것은?,text_only,O,설비 점검 및 유지계획,기계·설비의 배치도면,건축물 각 층의 평면도,"원재료 및 제품의 취급, 제조 등의 작업방법의 개요",1,,산업안전보건법 시행규칙 42조 1항,Claude Sonnet 4,282,147,51,60.25,734.05,3.01,45379,6141,51520,중간,1,True,1
산업안전기사,2019,3,기계위험방지기술,46,재료가 변형 시에 외부응력이나 내부의 변형과정에서 방출되는 낮은 응력파(stress wave)를 감지하여 측정하는 비파괴시험은?,text_only,,와류탐상 시험,침투탐상 시험,음향탐상 시험,방사선투과 시험,3,,,Claude Sonnet 4,282,148,51,60.41,736.38,3.01,45539,6146,51685,중간,3,True,3
산업안전기사,2019,3,화학설비위험방지기술,88,Burgess-Wheeler의 법칙에 따르면 서로 유사한 탄화수소계의 가스에서 폭발하한계의 농도(vol%)와 연소열(kcal/mol)의 곱의 값은 약 얼마 정도인가?,text_only,,1100,2800,3200,3800,1,,,Claude Sonnet 4,282,148,51,60.16,738.45,3.0,45691,6151,51842,중간,3,False,3
산업안전기사,2020,3,안전관리론,14,"하인리히의 재해발생 이론이 다음과 같이 표현될 때, α가 의미하는 것으로 옳은 것은?\n\n재해의 발생 = 선비적 결함 + 관리적 결함 + α",text_only,,노출된 위험의 상태,재해의 직접적인 원인,물적 불안전 상태,잠재된 위험의 상태,4,,,Claude Sonnet 4,282,148,52,59.92,742.26,3.01,45873,6251,52124,중간,N/A,False,"하인리히의 재해발생 이론에서 재해는 다음과 같은 순서로 발생합니다:

1. 선천적 결함 (유전적, 환경적 요인)
2. 관리적 결함 (교육, 감독, 지도의 부족)
3. 직접적인 원인"
산업안전기사,2020,3,인간공학 및 시스템안전공학,29,NOISH lifting guideline에서 권장무게한계(RWL) 산출에 사용되는 계수가 아닌 것은?,text_only,,휴식 계수,수평 계수,수직 계수,비대칭 계수,1,,,Claude Sonnet 4,282,149,52,60.08,744.71,3.0,46000,6256,52256,중간,1,True,1
산업안전기사,2020,3,기계위험방지기술,47,다음 중 기계 설비의 안전조건에서 안전화의 종류로 가장 거리가 먼 것은?,text_only,,재질의 안전화,작업의 안전화,기능의 안전화,외형의 안전화,1,,,Claude Sonnet 4,282,149,52,59.84,746.92,3.0,46133,6261,52394,중간,4,False,4
산업안전기사,2020,3,화학설비위험방지기술,86,증기 배관 내에 생성하는 응축수를 제거할 때 증기가 배출되지 않도록 하면서 응축수를 자동적으로 배출하기 위한 장치를 무엇이라 하는가?,text_only,,Vent stack,Steam trap,Blow down,Relief valve,2,,,Claude Sonnet 4,282,150,52,60.0,749.49,3.0,46279,6266,52545,중간,2,True,2
산업안전기사,2020,4,안전관리론,13,"안전인증 절연장갑에 안전인증 표시 외에 추가로 표시하여야 하는 등급별 색상의 연결로 옳은 것은? (단, 고용노동부 고시를 기준으로 한다.)",text_only,O,00등급 : 갈색,0등급 : 흰색,1등급 : 노란색,2등급 : 빨강색,1,,보호구 안전인증 고시 별표 3,Claude Sonnet 4,282,150,52,59.76,751.87,3.0,46457,6271,52728,중간,3,False,3
산업안전기사,2020,4,인간공학 및 시스템안전공학,32,"실린더 블록에 사용하는 가스켓의 수명 분포는 X~N(10000, 200$^2$)인 정규분포를 따른다. t=9600시간일 경우에 신뢰도(R(t))는? (단, P(Z≤1)=0.8413, P(Z≤1.5)=0.9332, P(Z≤2)=0.9772, P(Z≤3)=0.9987이다.)",text_only,,0.8413,0.9332,0.9772,0.9987,3,,,Claude Sonnet 4,282,150,53,59.52,758.9,3.01,46672,6371,53043,중간,N/A,False,"주어진 정보:
- 수명 분포: X ~ N(10000, 200²)
- t = 9600시간
- 신뢰도 R(t) = P(X > t)

신뢰도를 구하기 위해 표준화합니다.

Z = (X - μ)/σ = (X - 10000)/200"
산업안전기사,2020,4,전기위험방지기술,74,다음은 어떤 방전에 대한 설명인가?\n\n정전기가 대전되어 있는 부도체에 접지체가 접근할 경우 대전물체와 접지체 사이에 발생하는 방전과 거의 동시에 부도체의 표면을 따라서 발생하는 나뭇가지 형태의 발광을 수반하는 방전,text_only,,코로나 방전,뇌상 방전,연면방전,불꽃 방전,3,,,Claude Sonnet 4,282,151,53,59.68,761.63,3.01,46883,6376,53259,중간,3,True,3
산업안전기사,2020,4,화학설비위험방지기술,94,산업안전보건법령에서 인화성 액체를 정의할 때 기준이 되는 표준압력은 몇 kPa 인가?,text_only,O,1,100,101.3,273.15,3,,산업안전보건법 시행령 별표 13,Claude Sonnet 4,282,152,53,59.84,764.77,3.01,47003,6381,53384,중간,3,True,3
산업안전기사,2020,4,화학설비위험방지기술,95,다음 중 C급 화재에 해당하는 것은?,text_only,,금속화재,전기화재,일반화재,유류화재,2,,,Claude Sonnet 4,282,153,53,60.0,767.86,3.01,47103,6386,53489,중간,2,True,2
산업안전기사,2020,"1,2",인간공학 및 시스템안전공학,35,조종장치를 촉각적으로 식별하기 위하여 사용되는 촉각적 코드화의 방법으로 옳지 않은 것은?,text_only,,색감을 활용한 코드화,크기를 이용한 코드화,조종장치의 형상 코드화,표면 촉감을 이용한 코드화,1,,,Claude Sonnet 4,282,153,54,59.77,772.24,3.02,47268,6486,53754,중간,N/A,False,"1

촉각적 코드화는 손으로 만져서 식별할 수 있는 물리적 특성을 이용하는 방법입니다. 색감은 시각적 요소로 촉각으로는 식별할 수 없기 때문에 촉각적 코드화 방법이 아닙니다"
산업안전기사,2020,"1,2",기계위험방지기술,58,프레스 금형의 파손에 의한 위험방지 방법이 아닌 것은?,text_only,,금형에 사용하는 스프링은 반드시 인장형으로 할 것,작업 중 진동 및 충격에 의해 볼트 및 너트의 헐거워짐이 없도록 할 것,금형의 하중 중심은 원칙적으로 프레스 기계의 하중 중심과 일치하도록 할 것,"캠, 기타 충격이 반복해서 가해지는 부분에는 완충장치를 설치할 것",1,,,Claude Sonnet 4,282,154,54,59.92,774.39,3.01,47511,6491,54002,중간,1,True,1
산업안전기사,2020,"1,2",전기위험방지기술,78,전자파 중에서 광량자 에너지가 가장 큰 것은?,text_only,,극저주파,마이크로파,가시광선,적외선,3,,,Claude Sonnet 4,282,154,55,59.69,777.74,3.01,47617,6591,54208,중간,N/A,False,"광량자 에너지는 E = hf (h: 플랑크 상수, f: 주파수)로 주파수에 비례합니다.

주어진 선택지의 주파수 순서:
- 극저주파 < 마이크로파 < 적외선 < 가시광선

따라서 가시광선"
산업안전기사,2020,"1,2",화학설비위험방지기술,84,반응성 화학물질의 위험성은 실험에 의한 평가 대신 문헌조사 등을 통해 계산에 의해 평가하는 방법을 사용할 수 있다. 이에 관한 설명으로 옳지 않은 것은?,text_only,,위험성이 너무 커서 물성을 측정할 수 없는 경우 계산에 의한 평가 방법을 사용할 수 도 있다.,"연소열, 분해열, 폭발열 등의 크기에 의해 그 물질의 폭발 또는 발화의 위험예측이 가능하다.",계산에 의한 평가를 하기 위해서는 폭발 또는 분해에 따른 생성물의 예측이 이루어져야 한다.,계산에 의한 위험성 예측은 모든 물질에 대해 정확성이 있으므로 더 이상의 실험을 필요로 하지 않는다.,4,,,Claude Sonnet 4,282,155,55,59.85,780.14,3.01,47980,6596,54576,중간,4,True,4
산업안전기사,2021,1,인간공학 및 시스템안전공학,34,산업안전보건법령상 해당 사업주가 유해위험방지계획서를 작성하여 제출해야하는 대상은?,text_only,O,시·도지사,관할 구청장,고용노동부장관,행정안전부장관,3,,산업안전보건법 42조,Claude Sonnet 4,282,156,55,60.0,783.58,3.01,48114,6601,54715,중간,3,True,3
산업안전기사,2021,1,기계위험방지기술,54,프레스의 손쳐내기식 방호장치 설치기준으로 틀린 것은?,text_only,O,방호판의 폭이 금형 폭의 1/2 이상이어야 한다.,슬라이드 행정수가 300SPM 이상의 것에 사용한다.,손쳐내기봉의 행정(Stroke) 길이를 금형의 높이에 따라 조정할 수 있고 진동폭은 금형폭 이상이어야 한다.,슬라이드 하행정거리의 3/4 위치에서 손을 완전히 밀어내야 한다.,2,,방호장치 안전인증 고시 별표 1,Claude Sonnet 4,282,156,55,59.77,786.56,3.01,48365,6606,54971,중간,1,False,1
산업안전기사,2021,2,안전관리론,15,"도수율이 24.5이고, 강도율이 1.15인 사업장에서 한 근로자가 입사하여 퇴직할 때까지의 근로손실일수는?",text_only,,2.45일,115일,215일,245일,2,,,Claude Sonnet 4,282,156,56,59.54,790.04,3.02,48498,6706,55204,중간,N/A,False,"이 문제를 해결하기 위해 산업안전보건 통계의 기본 공식을 사용해야 합니다.

주어진 정보:
- 도수율 = 24.5
- 강도율 = 1.15

도수율과 강도율의 정의:
- 도수율 = (재해건"
산업안전기사,2021,2,인간공학 및 시스템안전공학,33,정보를 전송하기 위해 청각적 표시장치보다 시각적 표시장치를 사용하는 것이 더 효과적인 경우는?,text_only,,정보의 내용이 간단한 경우,정보가 후에 재참조되는 경우,정보가 즉각적인 행동을 요구하는 경우,정보의 내용이 시간적인 사건을 다루는 경우,2,,,Claude Sonnet 4,282,157,56,59.7,792.65,3.01,48687,6711,55398,중간,2,True,2
산업안전기사,2021,2,기계위험방지기술,53,"산업안전보건법령상 크레인에서 정격하중에 대한 정의는? (단, 지브가 있는 크레인은 제외)",text_only,,부하할 수 있는 최대하중,부하할 수 있는 최대하중에서 달기기구의 중량에 상당하는 하중을 뺀 하중,짐을 싣고 상승할 수 있는 최대하중,가장 위험한 상태에서 부하할 수 있는 최대하중,2,,,Claude Sonnet 4,282,158,56,59.85,794.91,3.01,48899,6716,55615,중간,2,True,2
산업안전기사,2021,2,전기위험방지기술,65,누전차단기의 시설방법 중 옳지 않은 것은?,text_only,O,시설장소는 배전반 또는 분전반 내에 설치한다.,정격전류용량은 해당 전로의 부하전류 값 이상이어야 한다.,정격감도전류는 정상의 사용상태에서 불필요하게 동작하지 않도록 한다.,인체감전보호형은 0.05초 이내에 동작하는 고감도고속형이어야 한다.,4,,안전보건규칙 304조,Claude Sonnet 4,282,158,56,59.62,797.53,3.01,49116,6721,55837,중간,1,False,1
산업안전기사,2021,2,건설안전기술,101,부두ㆍ안벽 등 하역작업을 하는 장소에서 부두 또는 안벽의 선을 따라 통로를 설치하는 경우에는 폭을 최소 얼마 이상으로 하여야 하는가?,text_only,O,85 cm,90 cm,100 cm,120 cm,2,,안전보건규칙 390조,Claude Sonnet 4,282,158,56,59.4,800.04,3.01,49274,6726,56000,중간,4,False,4
산업안전기사,2021,3,안전관리론,4,근로자 1000명 이상의 대규모 사업장에 적합한 안전관리 조직의 유형은?,text_only,,직계식 조직,참모식 조직,병렬식 조직,직계참모식 조직,4,,,Claude Sonnet 4,282,159,56,59.55,804.48,3.01,49403,6731,56134,중간,4,True,4
산업안전기사,2021,3,인간공학 및 시스템안전공학,23,일반적인 시스템의 수명곡선(욕조곡선)에서 고장형태 중 증가형 고장률을 나타내는 기간으로 옳은 것은?,text_only,,우발 고장기간,마모 고장기간,초기 고장기간,Burn-in 고장기간,2,,,Claude Sonnet 4,282,160,56,59.7,807.49,3.01,49555,6736,56291,중간,2,True,2
산업안전기사,2021,3,기계위험방지기술,41,산업안전보건법령상 사업장내 근로자 작업환경 중 '강렬한 소음작업'에 해당하지 않는 것은?,text_only,O,85데시벨 이상의 소음이 1일 10시간 이상 발생하는 작업,90데시벨 이상의 소음이 1일 8시간 이상 발생하는 작업,95데시벨 이상의 소음이 1일 4시간 이상 발생하는 작업,100데시벨 이상의 소음이 1일 2시간 이상 발생하는 작업,1,,안전보건규칙 512조,Claude Sonnet 4,282,161,56,59.85,810.35,3.01,49793,6741,56534,중간,1,True,1
산업안전기사,2021,3,전기위험방지기술,73,"3300/220V, 20kVA인 3상 변압기로부터 공급받고 있는 저압 전선로의 절연 부분의 전선과 대지 간의 절연저항의 최소값은 약 몇 Ω인가? (단, 변압기의 저압 측 중성점에 접지가 되어 있다.)",text_only,,1240,2794,4840,8383,4,,,Claude Sonnet 4,282,161,57,59.63,814.26,3.02,49972,6841,56813,중간,N/A,False,"이 문제는 저압 전선로의 절연저항 최소값을 구하는 문제입니다.

주어진 조건:
- 3상 변압기: 3300/220V, 20kVA
- 저압측 중성점 접지
- 저압측 전압: 220V (선간전압)

저압"
산업안전기사,2021,3,건설안전기술,108,산업안전보건법령에 따른 유해위험방지계획서 제출 대상 공사로 볼 수 없는 것은?,text_only,O,지상 높이가 31m 이상인 건축물의 건설공사,터널 건설공사,깊이 10m 이상인 굴착공사,다리의 전체길이가 40m 이상인 건설공사,4,,산업안전보건법 시행령 42조,Claude Sonnet 4,282,161,57,59.41,816.63,3.01,50147,6846,56993,중간,3,False,3
산업안전기사,2021,3,건설안전기술,116,유한사면에서 원형활동면에 의해 발생하는 일반적인 사면 파괴의 종류에 해당하지 않는 것은?,text_only,O,사면내파괴(Slope failure),사면선단파괴(Toe failure),사면인장파괴(Tension failure),사면저부파괴(Base failure),3,,굴착공사 표준안전 작업지침 29조,Claude Sonnet 4,282,162,57,59.56,819.33,3.01,50307,6851,57158,중간,3,True,3
산업안전기사,2022,1,안전관리론,5,안전·보건 교육계획 수립 시 고려사항 중 틀린 것은?,text_only,,필요한 정보를 수집한다.,현장의 의견을 고려하지 않는다.,지도안은 교육대상을 고려하여 작성한다.,법령에 의한 교육에만 그치지 않아야 한다.,2,,,Claude Sonnet 4,282,163,57,59.71,822.38,3.01,50475,6856,57331,중간,2,True,2
산업안전기사,2022,1,인간공학 및 시스템안전공학,38,부품고장이 발생하여도 기계가 추후 보수 될 때까지 안전한 기능을 유지할 수 있도록 하는 기능은?,text_only,,fail - soft,fail - active,fail - operational,fail – passive,3,,,Claude Sonnet 4,282,164,57,59.85,825.16,3.01,50600,6861,57461,중간,3,True,3
산업안전기사,2022,1,기계위험방지기술,49,"다음 중 금속 등의 도체에 교류를 통한 코일을 접근시켰을 때, 결함이 존재하면 코일에 유기되는 전압이나 전류가 변하는 것을 이용한 검사방법은?",text_only,,자분탐상검사,초음파탐상검사,와류탐상검사,침투형광탐상검사,3,,,Claude Sonnet 4,282,165,57,60.0,829.63,3.02,50775,6866,57641,중간,3,True,3
산업안전기사,2022,1,전기위험방지기술,79,다음 중 한국전기설비규정에 따른 전압의 구분으로 틀린 것은?,text_only,O,저압 : 직류 1kV 이하,"고압 : 교류 1kV를 초과, 7kV 이하",특고압 : 직류 7kV 초과,특고압 : 교류 7kV 초과,1,변경완료,한국전기설비 규정 111.1,Claude Sonnet 4,282,165,57,59.78,832.21,3.02,50940,6871,57811,중간,2,False,2
산업안전기사,2022,1,화학설비위험방지기술,86,열교환기의 열교환 능률을 향상시키기 위한 방법으로 거리가 먼 것은?,text_only,,유체의 유속을 적절하게 조절한다.,유체의 흐르는 방향을 병류로 한다.,열교환기 입구와 출구의 온도차를 크게 한다.,열전도율이 좋은 재료를 사용한다.,2,,,Claude Sonnet 4,282,166,57,59.93,835.32,3.02,51123,6876,57999,중간,2,True,2
산업안전기사,2022,1,건설안전기술,116,비계의 높이가 2m 이상인 작업장소에 작업발판을 설치할 경우 준수하여야 할 기준으로 옳지 않은 것은?,text_only,O,작업발판의 폭은 30cm 이상으로 한다.,발판재료간의 틈은 3cm 이하로 한다.,추락의 위험성이 있는 장소에는 안전난간을 설치한다.,발판재료는 뒤집히거나 떨어지지 않도록 2개 이상의 지지물에 연결하거나 고정시킨다.,1,,안전보건규칙 56조,Claude Sonnet 4,282,167,57,60.07,837.68,3.01,51363,6881,58244,중간,1,True,1
산업안전기사,2022,2,인간공학 및 시스템안전공학,40,"1 sone에 관한 설명으로 ( ) 에 알맞은 수치는?\n\n1 sone : ( ㄱ )Hz, ( ㄴ )dB의 음압수준을 가진 순음의 크기",text_only,,"ㄱ : 1000, ㄴ : 1","ㄱ : 4000, ㄴ : 1","ㄱ : 1000, ㄴ : 40","ㄱ : 4000, ㄴ : 40",3,,,Claude Sonnet 4,282,168,57,60.22,840.31,3.01,51566,6886,58452,중간,3,True,3
산업안전기사,2022,2,기계위험방지기술,60,산업안전보건법령상 아세틸렌 용접장치의 아세틸렌 발생기실을 설치하는 경우 준수하여야 하는 사항으로 옳은 것은?,text_only,O,벽은 가연성 재료로 하고 철근 콘크리트 또는 그 밖에 이와 동등하거나 그 이상의 강도를 가진 구조로 할 것,바닥면적의 16분의 1 이상의 단면적을 가진 배기통을 옥상으로 돌출시키고 그 개구부를 창이나 출입구로부터 1.5미터 이상 떨어지도록 할 것,출입구의 문은 불연성 재료로 하고 두께 1.0 밀리미터 이하의 철판이나 그 밖에 그 이상의 강도를 가진 구조로 할 것,발생기실을 옥외에 설치한 경우에는 그 개구부를 다른 건축물로부터 1.0미터 이내 떨어지도록 할 것,2,,안전보건규칙 287조,Claude Sonnet 4,282,169,57,60.36,842.99,3.01,51960,6891,58851,중간,2,True,2
산업안전기사,2022,2,전기위험방지기술,64,정전기 재해방지에 관한 설명 중 틀린 것은?,text_only,,이황화탄소의 수송 과정에서 배관 내의 유속을 2.5m/s 이상으로 한다.,포장 과정에서 용기를 도전성 재료에 접지한다.,인쇄 과정에서 도포량을 소량으로 하고 접지한다.,작업장의 습도를 높여 전하가 제거되기 쉽게 한다.,1,,,Claude Sonnet 4,282,170,57,60.5,846.3,3.01,52172,6896,59068,중간,1,True,1
산업안전기사,2022,2,건설안전기술,112,토사붕괴에 따른 재해를 방지하기 위한 흙막이 지보공 부재로 옳지 않은 것은?,text_only,O,흙막이판,말뚝,턴버클,띠장,3,,안전보건규칙 346조,Claude Sonnet 4,282,171,57,60.64,849.47,3.01,52298,6901,59199,중간,3,True,3
